Winner,Leader,Chairman,Power,Close2,Close5,Close10,ItemProxy,UnitemProxy,IEProxy,TotalInd,InState,MajorityPrev,Seat,VAP,CPO,CongYear,ID2,ItemInd,Office,AcceptPACs,LeadershipCom,Leadership,Ecn,Tax,Pri,Egw,Lib,Hsc,Int,Way,Vet,Sta,Bus,Rul,Sci,Tra,Nat,Jud,Adm,Gov,For,Ene,Edu,Bud,Ban,Arm,App,UnitemAgainst,ItemAgainst,UnitemFor,UnitemInd,GeneralTurnout,ReportedTotal,CID,ReportedInd,TotalPACs,ItemPACs,UnitemPACs,PrimaryTurnout,IEAgainst,State,District,FECCandID,Incumbent,Open,CandName,Agr,Party,ItemFor,Primary,IEFor,PrimaryPerc,General,GeneralPerc,party,Challenger,congyear
1,0,0,1,0,0,0,0,0,0,484671,380034,0,0,598034,I,2010,29143,405334,TX03,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79337,152652,608566,N00008028,408281,618151,439552,176466,,0,TX,03,H2TX03118,1,0,"Johnson, Sam",0,R,0,1,134,1,101180,.662814768231009,2,0,2
0,0,0,0,1,1,1,88257,50751,139601,1183921,611176,0,1,525480,I,2008,89767,734166,VA05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106713,237887,53700,449755,317076,515103,N00002167,790816,522259,357271,163081,,345623,VA,05,H6VA05068,1,0,"Goode, Virgil H., Jr.",0,R,75866,1,129968,1,158083,.498565012804501,2,0,1
1,0,0,1,0,0,0,0,0,0,73674,54349,0,0,581444,I,2008,29760,71549,TX08,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2125,285451,537719,N00005883,77750,574655,408197,164515,106828,0,TX,08,H6TX08100,1,0,"Brady, Kevin",0,R,27,51011,47,1,207128,.7256166557482721,2,0,1
1,0,0,0,0,0,0,0,0,0,1362703,965335,1,0,502309,I,2008,20743,1228815,PA04,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10784,18753,19432,133888,333947,1490735,N00027664,1261409,1465068,872568,583184,154903,29662,PA,04,H6PA04110,1,0,"Altmire, Jason",0,D,7170,112049,52227,1,186536,.5585796548554109,1,0,1
1,0,0,1,0,0,0,0,0,0,977309,599530,1,0,526280,I,2012,20535,760066,WA05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,710,1178,32010,217243,308578,926572,N00026314,806404,956664,700216,254309,149179,1902,WA,05,H4WA05077,1,0,"Rodgers, Cathy McMorris",0,R,91736,83186,126297,.557625403039302,191066,.619182184083117,2,0,3
1,0,0,0,0,1,1,607480,377958,1034209,1563725,951987,1,0,529233,I,2010,20930,1275099,NM01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,209598,335821,54152,288626,217250,1025469,N00029835,1427307,1041937,594064,444483,,943251,NM,01,H8NM01224,1,0,"Heinrich, Martin T.",0,D,142699,1,425933,1,112707,.518789413118527,1,0,2
1,0,0,1,0,0,0,0,0,0,2427325,686893,0,0,545967,I,2010,29939,1586363,WI01,,115,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,840962,263627,1245325,N00004357,1756257,1289418,930951,353626,,0,WI,01,H8WI01024,1,0,"Ryan, Paul",0,R,0,1,659,1,179819,.6820962951442761,2,0,2
1,0,0,0,0,0,0,0,0,0,498155,315174,1,0,480219,I,2008,29101,474515,AZ04,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87,23640,124427,582446,N00006397,476987,578267,285199,292783,26968,0,AZ,04,H2AZ02055,1,0,"Pastor, Ed",0,D,180,18660,393,1,89721,.721073400467744,1,0,1
1,0,0,1,0,0,0,0,0,0,773393,619842,1,0,497808,I,2008,29312,724185,CA14,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,49208,272766,799830,N00007335,717534,803867,541567,258041,84976,0,CA,14,H8CA12098,1,0,"Eshoo, Anna G.",0,D,18,60856,59,1,190301,.6976712640138431,1,0,1
1,0,0,0,0,0,0,0,0,0,561141,334609,0,0,534743,I,2010,20521,446089,NC05,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,56,115052,213287,249790,N00026166,468772,257976,164077,93198,,7,NC,05,H4NC05146,1,0,"Foxx, Virginia",1,R,105,1,187,1,140525,.6588540323601531,2,0,2
1,0,0,0,0,0,1,429670,68417,498378,795632,272170,1,0,600344,I,2010,20305,441620,AZ07,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,51,49,129363,354012,159144,555959,N00025284,536095,559360,262365,295918,,315205,AZ,07,H2AZ07070,1,0,"Grijalva, Raúl M.",0,D,142748,1,515303,1,79935,.5022809530990801,1,0,2
1,0,0,1,0,0,0,0,0,0,686255,366640,0,0,573333,I,2010,15085,630880,TX06,,128,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55375,162557,1175517,N00005656,622120,1202019,890768,305161,,0,TX,06,H4TX06117,1,0,"Barton, Joe L. ",0,R,0,1,3317,1,107140,.659091887768598,2,0,2
1,0,0,0,0,0,0,0,0,0,496496,325650,1,0,571510,I,2012,29541,464200,NJ11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32296,309899,594951,N00000684,473645,596899,429969,162109,44218,0,NJ,11,H2NJ05014,1,0,"Frelinghuysen, Rodney P.",0,R,0,30831,397,1,182239,.5880593354609081,2,0,3
1,0,0,0,0,0,0,0,0,0,360528,209973,1,0,493327,I,2010,20733,291413,NY11,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,69115,115199,353605,N00026961,308649,385717,182492,198701,,0,NY,11,H4NY11138,1,0,"Clarke, Yvette D.",0,D,7,1,15,1,104297,.90536376183821,1,0,2
1,0,0,1,0,0,0,0,0,0,611785,477255,1,0,554435,I,2012,20929,553434,NJ07,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,465,58351,307395,698878,N00000898,563511,690685,481654,208561,50191,0,NJ,07,H6NJ12136,1,0,"Lance, Leonard",0,R,99,23432,8334,.6057128085821381,175704,.571590299126531,2,0,3
1,0,0,0,0,0,0,0,0,0,542828,413676,1,0,530983,I,2012,21100,482956,IN03,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3167,59872,280235,438236,N00030891,459499,23210,20495,2682,87335,0,IN,03,H0IN03198,1,0,"Stutzman, Marlin A. ",1,R,2014,74812,6128,1,187872,.67040876407301,2,0,3
1,0,0,1,0,0,0,0,0,0,1284901,866534,1,0,547428,I,2010,29908,1136183,CT01,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,148718,226038,1050942,N00000575,1179972,1116990,689307,424621,,0,CT,01,H8CT01046,1,0,"Larson, John B.",0,D,21,1,3043,1,138440,.612463391111229,1,0,2
1,0,0,1,0,0,0,0,0,0,668072,484832,0,0,512437,I,2008,20522,589014,NC10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6182,79058,298473,661563,N00026627,606469,666723,442616,209608,119641,0,NC,10,H4NC10047,1,0,"McHenry, Patrick",0,R,1072,34457,7254,.671035463202789,171774,.575509342553598,2,0,1
1,0,0,0,0,0,0,0,0,0,255577,195675,1,0,502506,I,2010,39305,225475,TX30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10334,30102,113978,356096,N00008122,227427,351166,183594,167311,,0,TX,30,H2TX00015,1,0,"Johnson, Eddie Bernice",0,D,8137,1,18540,1,86322,.757356682868624,1,0,2
1,0,0,0,0,0,0,0,0,0,481484,418150,1,0,563772,I,2012,21148,462334,MS04,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3679,3987,11,19150,285432,431581,N00031958,474154,423435,308971,109073,93119,7676,MS,04,H0MS04120,1,0,"Palazzo, Steven M.",0,R,106,60897,561,.739148905180366,182998,.641126432915721,2,0,3
1,0,0,0,0,0,0,0,0,0,732481,630890,0,0,573475,I,2010,29508,672833,CA50,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59648,251081,458542,N00006981,680844,457414,309141,145737,,0,CA,50,H4CA49032,1,0,"Bilbray, Brian P.",0,R,0,1,0,1,142247,.566538288440782,2,0,2
1,0,0,0,0,0,0,0,0,0,614503,391178,0,0,593617,I,2012,29149,587828,VA08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,285,178,26675,351187,464007,N00002083,590425,473270,295675,164496,31024,402,VA,08,H0VA08040,1,0,"Moran, James P. ""Jim,"" Jr.",0,D,132,23018,12205,.74194172253739,226847,.645943614085943,1,0,3
1,0,0,0,0,0,0,0,0,0,1979713,900177,0,0,515115,I,2010,20117,1480711,IN06,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,499002,189309,693710,N00003765,1472772,750320,532071,215103,,0,IN,06,H8IN02060,1,0,"Pence, Mike",0,R,0,1,1296,1,126027,.665721122609068,2,0,2
1,0,0,0,0,0,0,0,0,0,632621,467984,1,0,512910,I,2012,,540610,GA14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,92011,219192,551438,N00030788,535132,538796,377031,155922,76101,0,GA,14,H0GA09030,1,0,"Graves, Tom ",0,R,61,65873,468,1,159947,.729711850797474,2,0,3
1,0,0,1,0,0,0,0,0,0,1456972,1128628,1,0,548286,I,2012,21169,1311089,PA08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,234506,51194,29647,145883,352238,1117932,N00027229,1406185,1017880,733666,283086,68530,286606,PA,08,H4PA08074,1,0,"Fitzpatrick, Mike",0,R,322015,42935,475412,1,199379,.56603489685951,2,0,3
1,0,0,0,0,0,0,0,0,0,1059172,926112,0,0,472520,I,2010,29759,996963,TX32,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62209,126869,1031651,N00005681,1006178,1080501,783904,278207,,0,TX,32,H2TX03126,1,0,"Sessions, Pete",0,R,0,1,149,1,79433,.626102515192837,2,0,2
1,0,0,0,0,0,1,173573,107992,284924,1275912,781063,1,0,491581,I,2010,20726,881663,MN01,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,201264,344501,148,394249,248005,790228,N00027467,952848,780059,410138,368964,,550078,MN,01,H6MN01174,1,0,"Walz, Tim",1,D,22,1,73926,1,122365,.493397310538094,1,0,2
0,0,0,0,0,0,1,1099566,412602,2413614,1121265,662516,1,1,556219,I,2012,21157,901433,NY24,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1171448,1464419,78836,219832,292988,923750,N00031640,873586,918439,686282,226736,,2859203,NY,24,H0NY25078,1,0,"Buerkle, Ann Marie",0,R,349889,1,525812,1,127054,.433649159692547,2,0,3
0,0,0,1,0,1,1,502964,289226,795568,790462,458973,0,1,497070,I,2008,29563,684743,PA03,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705771,574417,251071,105719,286603,1835207,N00001427,705042,1835240,1290203,536142,140282,1281382,PA,03,H4PA21051,1,0,"English, Phil",0,R,259510,42636,518197,1,139757,.487632718429326,2,0,1
1,0,0,0,1,1,1,582796,362600,946940,1174738,696037,1,0,514436,I,2010,20957,862177,NY23,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,432495,742558,773070,312561,173091,1176443,N00031011,1286522,1135401,610890,520780,,1325323,NY,23,H0NY23081,1,0,"Owens, William L.",1,D,442158,1,1254066,1,82232,.475079582416186,1,0,2
1,0,0,0,0,0,1,466436,209237,676705,1509611,1092991,1,0,527908,I,2008,20700,1291429,AZ05,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12087,21020,221027,218182,280365,876136,N00028162,1337606,866323,450216,413479,73636,33248,AZ,05,H6AZ05067,1,0,"Mitchell, Harry",0,D,485174,25174,713282,1,149033,.531567777718331,1,0,1
1,0,0,0,0,0,1,0,0,0,4163687,508198,0,0,620225,I,2010,20138,1285085,SC02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2466,3964,91809,2878602,259672,454223,N00024809,1383988,471270,292779,171977,,6440,SC,02,H2SC02059,1,0,"Wilson, Joe",0,R,16572,1,108742,1,138861,.53475538371484,2,0,2
1,0,0,1,0,1,1,3982084,505629,4494587,1598953,1094091,1,0,557756,I,2012,21164,1446007,OH16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2839367,2254998,30022,152946,355771,1652968,N00031127,1460505,1646911,1232871,401746,103854,5177200,OH,16,H0OH16097,1,0,"Renacci, Jim",0,R,62209,66487,163492,1,185167,.52046681713799,2,0,3
1,0,0,0,0,0,0,0,0,0,620881,531337,0,0,566898,I,2012,21194,553337,NY26,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,67544,284271,430369,N00027060,586238,418247,185384,230740,,0,NY,26,H4NY27076,1,0,"Higgins, Brian",0,D,132,1,3234,1,212588,.7478,1,0,3
1,0,0,1,0,0,0,0,0,0,914336,606583,0,0,502125,I,2008,20336,758528,NJ05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,30267,155808,309007,584493,N00000743,795831,544063,381745,153085,35279,659,NJ,05,H8NJ05052,1,0,"Garrett, Scott",0,R,29911,19914,60357,1,172653,.558734915390266,2,0,1
1,0,1,1,0,0,0,0,0,0,929107,634148,1,0,553936,I,2008,29379,902320,NY14,,507,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26787,229308,703964,N00000078,919666,720182,485595,227918,,0,NY,14,H2NY14037,1,0,"Maloney, Carolyn B.",0,D,0,1,0,1,183239,.7990955396235629,1,0,1
1,0,1,0,0,0,0,0,0,0,326655,115635,1,0,497383,I,2008,14451,265231,MO04,,106,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61424,303455,767402,N00005105,273302,756906,439990,303675,84982,0,MO,04,H6MO04141,1,0,"Skelton, Ike",0,D,0,37111,0,1,200009,.6591059629928659,1,0,1
1,0,0,0,0,0,0,0,0,0,787334,645020,1,0,559663,I,2012,29748,755170,OH10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3820,32164,349671,441115,N00025175,757910,437875,280305,154501,103557,0,OH,10,H2OH03067,1,0,"Turner, Mike",0,R,641,65574,40967,.801168018766494,208201,.595419694512842,2,0,3
1,0,0,0,0,0,0,0,0,0,892580,599238,0,0,557830,I,2012,,860243,FL21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32337,284400,369456,N00031317,861741,386454,220575,165712,,0,FL,21,H0FL19080,1,0,"Deutch, Ted ",0,D,4,1,235,1,221263,.77799929676512,1,0,3
1,0,0,0,0,0,0,0,0,0,855285,778120,0,0,645653,I,2010,20948,811567,TX22,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2298,3694,0,43718,208223,488737,N00029285,706168,480684,335263,143291,,6002,TX,22,H8TX22107,1,0,"Olson, Pete",0,R,0,1,188,1,140537,.6749350456001501,2,0,2
1,0,0,0,0,0,0,0,0,0,844492,507385,1,0,537823,I,2008,20724,823585,MD03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,20907,292448,171350,N00027751,820681,180599,59262,121284,123808,0,MD,03,H6MD03292,1,0,"Sarbanes, John P.",0,D,0,86598,126,.890815948648315,203711,.6965716982164351,1,0,1
1,0,0,0,0,0,0,0,0,0,878728,675882,1,0,525980,I,2012,21173,861726,SC01,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17002,290013,755247,N00031782,902353,22507,22051,456,,0,SC,01,H0SC01279,1,0,"Scott, Tim",0,R,0,1,365,1,179908,.620344605241834,2,0,3
1,0,0,0,0,0,0,0,0,0,198019,132570,0,0,542942,I,2012,15124,197919,IN01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,100,279034,574192,N00003813,207035,554165,328383,222265,71335,0,IN,01,H4IN01012,1,0,"Visclosky, Peter J. ",0,D,4,42219,10,1,187743,.672831984632697,1,0,3
1,0,0,1,0,0,0,0,0,0,1268644,1057724,1,0,559748,I,2012,21163,1228267,OH15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,40377,333465,1477821,N00029574,1228215,1487628,1072583,402191,107677,0,OH,15,H8OH15076,1,0,"Stivers, Steve",0,R,16,70191,4007,.8930720783764871,205277,.615587842802093,2,0,3
1,0,0,0,0,0,0,0,0,0,407928,232886,1,0,506404,I,2012,21176,372223,SC05,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,468,507,0,35705,278003,425507,N00031412,335968,415032,302044,111508,,976,SC,05,H0SC05031,1,0,"Mulvaney, Mick",0,R,0,1,365,1,154324,.5551163116944779,2,0,3
0,0,0,1,1,1,1,2174358,463221,2643956,3334479,2659820,1,1,525703,I,2012,21127,3165819,IL10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,496285,1042423,142282,168660,264454,1440913,N00031103,2903489,1494714,1127401,364030,69771,1556201,IL,10,H0IL10302,1,0,"Dold, Robert",0,R,1382906,36647,1735685,1,130564,.493711571766734,2,0,3
1,0,0,1,0,0,0,0,0,0,208263,147550,1,0,487355,I,2008,20739,195900,OH06,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2332,12363,283110,571029,N00003528,194546,552085,294249,254188,152810,0,OH,06,H6OH06095,1,0,"Wilson, Charlie",0,D,1585,114409,3917,1,176330,.622832114725725,1,0,1
1,0,1,0,0,0,0,0,0,0,537662,245400,1,0,557558,I,2012,14854,528342,KY05,,104,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9320,250855,957727,N00003473,563043,959537,699800,252528,23291,0,KY,05,H0KY05015,1,0,"Rogers, Harold ""Hal"" ",0,R,0,1,607,1,195408,.778967929680493,2,0,3
1,0,0,0,0,0,0,0,0,0,683245,519000,1,0,468691,I,2008,15005,667475,CA28,,134,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15770,137621,471320,N00008094,667725,479948,305593,167226,23265,0,CA,28,H2CA26026,1,0,"Berman, Howard L.",0,D,0,23265,142,1,137471,.998910050065034,1,0,1
1,0,0,0,0,0,0,0,0,0,357516,190880,1,0,481528,I,2012,20949,326606,UT03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30910,259547,452024,N00028958,320740,452395,344967,106612,,0,UT,03,H8UT03089,1,0,"Chaffetz, Jason",0,R,0,1,429,1,198828,.766057785295149,2,0,3
1,0,0,0,0,0,1,0,0,0,1332901,1075162,1,0,563390,I,2012,21185,1258538,VA02,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,173467,232096,37160,74363,309222,693826,N00030962,1251951,695100,510659,183517,,410097,VA,02,H0VA02084,1,0,"Rigell, E. Scott",0,R,68504,1,121702,1,166231,.5375781800777431,2,0,3
1,0,0,0,0,0,0,0,0,0,423897,300004,1,0,417439,I,2008,29733,409112,MI13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14785,225922,589590,N00004005,421119,579930,308023,269238,60879,0,MI,13,H6MI15127,1,0,"Kilpatrick, Carolyn Cheeks",0,D,0,21089,0,.391530364071812,167481,.741322226255079,1,0,1
1,0,0,0,0,0,0,348598,321664,671205,1525857,1191965,0,0,509559,I,2012,29778,1277323,CA09,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,695384,1798887,43366,248534,213077,861731,N00026926,1367514,854320,473964,376290,95642,2521020,CA,09,H4CA11081,1,0,"McNerney, Jerry ",0,D,53885,45696,124726,.477781727692855,118373,.555540954678356,1,0,3
1,0,0,1,0,0,0,0,0,0,532873,389065,0,0,538004,I,2008,20347,442346,SC03,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,90527,288741,607931,N00013837,458409,626217,429179,196072,,0,SC,03,H2SC03057,1,0,"Barrett, J. Gresham",0,R,0,1,0,1,186799,.646943108183459,2,0,1
1,0,0,1,0,0,0,0,0,0,250405,188670,0,0,483082,I,2012,29321,236361,CA40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,14044,125553,322899,N00006671,238136,333300,154931,178249,25373,0,CA,40,H2CA33048,1,0,"Roybal-Allard, Lucille ",0,D,4,16596,414,.65408110984117,73940,.588914641625449,1,0,3
1,0,0,1,0,0,0,0,0,0,773606,504592,0,0,569855,I,2012,14053,596212,CA13,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,177394,288582,352263,N00008046,637200,350871,156085,194695,113952,0,CA,13,H8CA09060,1,0,"Lee, Barbara ",0,D,1026,94709,5185,.831130651502387,250436,.867815733483031,1,0,3
1,0,0,0,0,0,1,0,0,0,815666,658296,0,0,500759,I,2008,20301,743276,AL03,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72390,264120,543874,N00024759,757204,567324,381794,183556,,0,AL,03,H2AL03032,1,0,"Rogers, Mike",1,R,0,1,0,1,142708,.540315008329547,2,0,1
1,0,0,1,0,0,0,0,0,0,224671,125200,1,0,485860,I,2010,20340,204505,NC01,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1550,20166,174161,578194,N00027035,228106,610889,362829,240459,,0,NC,01,H4NC01046,1,0,"Butterfield, G. K.",0,D,3537,1,5095,1,103294,.59309489495352,1,0,2
1,0,0,1,0,0,0,0,0,0,162405,125950,0,0,508745,I,2012,20321,150450,GA13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,11955,281538,793800,N00024871,167200,797610,514712,279620,83907,0,GA,13,H2GA13012,1,0,"Scott, David",1,D,4,55214,10,1,201988,.717444891986162,1,0,3
0,0,0,0,0,1,1,202084,173328,560483,1335413,997505,0,1,566303,I,2012,20326,1194604,KY06,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,309904,806829,63287,140809,303000,1025021,N00026591,1223303,1018259,611853,397802,24281,1558391,KY,06,H4KY06072,1,0,"Chandler, Ben ",0,D,69357,1,142607,1,141438,.466792079207921,1,0,3
1,0,0,1,0,0,0,0,0,0,1236338,706940,1,0,515026,I,2010,29926,905090,NY09,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,101,331248,110205,270802,N00001110,1019380,264868,141989,122751,,0,NY,09,H8NY09091,1,0,"Weiner, Anthony D.",0,D,155,1,257,1,67011,.608057710630189,1,0,2
1,0,0,0,0,0,0,0,0,0,927958,594699,1,0,564104,I,2012,20100,793239,AZ06,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6291,752754,5851,134719,293177,808687,N00006460,804363,782071,585806,192157,105378,759064,AZ,06,H4AZ06045,1,0,"Schweikert, David",0,R,47180,41821,53506,.514815042777128,179706,.612960771138254,2,0,3
1,0,0,1,0,0,0,0,0,0,556712,202755,1,0,524624,I,2010,2605,523180,MI15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,159,12716,33532,208309,1382750,N00001783,536480,1400408,853836,537511,,1896,MI,15,H6MI16034,1,0,"Dingell, John D.",0,D,8757,1,40840,1,118336,.568079151644912,1,0,2
0,0,0,0,0,0,1,665002,1118214,1813612,2985799,1419622,1,1,515093,I,2010,20745,2639573,PA08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,103428,165139,166146,346226,244306,1129467,N00027594,2733840,1155690,624816,526541,,357061,PA,08,H6PA08194,1,0,"Murphy, Patrick J.",0,D,84498,1,516291,1,113547,.464773685460038,1,0,2
1,0,0,1,0,0,0,0,0,0,781306,709825,1,0,519363,I,2012,20948,756596,TX22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,24710,250911,733842,N00029285,677205,727145,545030,176148,54086,0,TX,22,H8TX22107,1,0,"Olson, Pete",0,R,212,35838,807,.764837697675908,160668,.640338606119301,2,0,3
0,0,0,1,1,1,1,0,0,0,486822,366827,1,1,539772,I,2010,29745,417827,NC02,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,284,5271,17380,68995,189774,803620,N00002269,421237,961979,531750,423766,,439264,NC,02,H6NC02080,1,0,"Etheridge, Bob",0,D,44762,1,66809,1,92393,.48685805220947,1,0,2
1,0,0,0,0,0,0,0,0,0,323201,145335,0,0,499685,I,2012,20750,323201,VT01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,289931,542623,N00000515,398117,536203,325455,209614,45558,0,VT,01,H6VT00160,1,0,"Welch, Peter",1,D,4,36863,10,.9903551662995,208600,.719481531812742,1,0,3
